央视,#genre#	
林正英搞笑僵尸,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英鬼片500部,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353059120
吴京,http://tvmvip110.club/huya.php?id=11352905
赵丽颖,http://my.seasky.icu/qy1.php?id=180054222
倪大红,http://my.seasky.icu/qy1.php?id=180062022
杨幂,http://my.seasky.icu/qy1.php?id=180054622
靳东,http://my.seasky.icu/qy1.php?id=180059122
胡歌,http://my.seasky.icu/qy1.php?id=180062122
杨紫,http://my.seasky.icu/qy1.php?id=380066522
周星驰,http://tvmvip110.club/huya.php?id=11342412
林正英,http://tvmvip110.club/huya.php?id=11342421
成龙,http://tvmvip110.club/huya.php?id=11342386
成龙作品集,http://tvmvip.com/migu.php?id=clzpj
李连杰,http://tvmvip110.club/huya.php?id=11342390
甄子丹,http://tvmvip110.club/huya.php?id=11352935
洪金宝,http://tvmvip110.club/huya.php?id=11342427
刘德华,http://tvmvip110.club/huya.php?id=11342424
许氏电影,http://tvmvip110.club/huya.php?id=11602033
金庸频道,http://tvmvip.com/migu.php?id=jypd
古龙作品集,http://tvmvip.com/migu.php?id=glzpj
解压影院,http://tvmvip.com/migu.php?id=jyyy
刘德华影院,http://tvmvip.com/migu.php?id=ldhyy
林正英剧场*,http://tvmvip.com/migu.php?id=lz
女神电影,http://tvmvip110.club/huya.php?id=11336590
周星驰,http://tvmvip110.club/huya.php?id=11602058
洪金宝,http://tvmvip110.club/huya.php?id=11279251
孙红雷,http://tvmvip110.club/huya.php?id=11342404
徐峥,http://tvmvip110.club/huya.php?id=11352897
张卫健,http://tvmvip110.club/huya.php?id=11352899
梁家辉,http://tvmvip110.club/huya.php?id=11342429
吴京,http://tvmvip110.club/huya.php?id=11601977
周润发,http://tvmvip110.club/huya.php?id=11602041
吴孟达,http://txtest-xp2p.p2p.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.xs
林正英,http://txtest-xp2p.p2p.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.xs
沈腾,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
甄子丹,http://txtest-xp2p.p2p.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1.xs
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.xs
李连杰,http://txtest-xp2p.p2p.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.xs
周润发,http://txtest-xp2p.p2p.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.xs
刘德华,http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
洪金宝,http://txtest-xp2p.p2p.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs
黄渤,http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs
刘家辉,http://txtest-xp2p.p2p.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.xs
咏春系列,http://txtest-xp2p.p2p.huya.com/src/1448737814-1448737814-6222281531608530944-2777037662-10057-A-0-1.xs
黑帮系列,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.xs
古墓系列,http://txtest-xp2p.p2p.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.xs
赛车系列,http://txtest-xp2p.p2p.huya.com/src/1354978385-1354978385-5819587850361896960-2710080226-10057-A-0-1.xs
警匪系列,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
中国功夫,http://txtest-xp2p.p2p.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.xs
喜剧系列,http://txtest-xp2p.p2p.huya.com/src/1524434089-1524434089-6547394557162553344-3048991634-10057-A-0-1.xs
动作大片,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
玄幻系列,http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
古装武侠,http://txtest-xp2p.p2p.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.xs
香港女神系列,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.xs
王晶导演,http://txtest-xp2p.p2p.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.xs
历年贺岁大片,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.xs
金庸武侠系列,http://txtest-xp2p.p2p.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.xs
电影,http://txtest-xp2p.p2p.huya.com/src/1199530067986-1199530067986-5300816003561684992-2399060259428-10057-A-0-1.xs
1905电影,http://txtest-xp2p.p2p.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.xs
TVB官方,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
海绵宝宝,http://txtest-xp2p.p2p.huya.com/src/1423782096-1423782096-6115097538950332416-2847687648-10057-A-0-1.xs
蜡笔小新,http://txtest-xp2p.p2p.huya.com/src/1423787878-1423787878-6115122372451237888-2847699212-10057-A-0-1-imgplus.xs
猫和老鼠,http://txtest-xp2p.p2p.huya.com/src/1423782038-1423782038-6115097289842229248-2847687532-10057-A-0-1.xs
爆笑虫子,http://txtest-xp2p.p2p.huya.com/src/98282154-98282154-422118637210435584-3465852224-10057-A-0-1.xs
极限挑战,http://txtest-xp2p.p2p.huya.com/src/1423782086-1423782086-6115097496000659456-2847687628-10057-A-0-1-imgplus.xs
韩国跑男,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777071322-10057-A-0-1.m3u8.xs
铁齿铜牙纪晓岚,http://txtest-xp2p.p2p.huya.com/src/394565204-1394565204-5989611943319568384-2789253864-10057-A-0-1-imgplus.xs
陈翔六点半,http://txtest-xp2p.p2p.huya.com/src/1352054947-1352054947-5807031779760013312-2704233350-10057-A-0-1-imgplus.xs
曾江,http://txtest-xp2p.p2p.huya.com/src/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.xs
黑帮电影,http://txtest-xp2p.p2p.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1-imgplus.xs
经典影院HD,http://txtest-xp2p.p2p.huya.com/src/1449580358-1449580358-6225900230533971968-2847687552-10057-A-0-1.xs
封神榜,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
地下交通站,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.xs
周星驰,http://txtest-xp2p.p2p.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.xs
成龙,http://txtest-xp2p.p2p.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1-imgplus.xs
五福星,http://txtest-xp2p.p2p.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.xs
德云社,http://txtest-xp2p.p2p.huya.com/src/2196391103-2196391103-9433427956610367488-4392905662-10057-A-0-1.xs
动画相声,http://txtest-xp2p.p2p.huya.com/src/1671404305-1671404305-7178626828368609280-3342932066-10057-A-0-1.xs
相声,http://txtest-xp2p.p2p.huya.com/src/11406705-11406705-48991424930119680-22936866-10057-A-0-1.xs
DG相声,http://txtest-xp2p.p2p.huya.com/src/1259519540050-1259519540050-6902425628102093230-2519039203556-10057-A-1607096521-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.xs
电影,http://txtest-xp2p.p2p.huya.com/src/1099531752755-1099531752755-86436126637686784-2199063628966-10057-A-0-1.xs
游击队,http://txtest-xp2p.p2p.huya.com/src/1423787821-1423787821-6115122127638102016-2847699098-10057-A-0-1-imgplus.xs
刘小光,http://txtest-xp2p.p2p.huya.com/src/1449588790-1449588790-6225936445698211840-2847699106-10057-A-0-1.xs
宋小宝,http://txtest-xp2p.p2p.huya.com/src/1449584077-1449584077-6225916203517345792-2847687612-10057-A-0-1.xs
女神电影,http://txtest-xp2p.p2p.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1-imgplus.xs
许氏三杰,http://txtest-xp2p.p2p.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.xs
文武英杰,http://txtest-xp2p.p2p.huya.com/src/1524418094-1524418094-6547325859160653824-3048959644-10057-A-0-1-imgplus.xs
功夫电影,http://txtest-xp2p.p2p.huya.com/src/1423782056-1423782056-6115097367151640576-2847687568-10057-A-0-1.xs
搞笑喜剧,http://txtest-xp2p.p2p.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.xs
80后脱口秀,http://txtest-xp2p.p2p.huya.com/src/1423787862-1423787862-6115122303731761152-2847699180-10057-A-0-1.xs
笑傲江湖,http://txtest-xp2p.p2p.huya.com/src/1423787824-1423787824-6115122140523003904-2847699104-10057-A-0-1-imgplus.xs
武林外传,http://txtest-xp2p.p2p.huya.com/src/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.xs
民兵葛二蛋,http://txtest-xp2p.p2p.huya.com/src/1524439832-1524439832-6547419223159734272-3049003120-10057-A-0-1.xs
三国,http://txtest-xp2p.p2p.huya.com/src/1423787831-1423787831-6115122170587774976-2847699118-10057-A-0-1-imgplus.xs
龙珠Z,http://txtest-xp2p.p2p.huya.com/src/146501201-146501201-629217867119722496-293125858-10057-A-0-1.xs
春晚小品,http://txtest-xp2p.p2p.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.xs
监狱风云,http://txtest-xp2p.p2p.huya.com/src/437362244-437362244-1878456534485172224-874847944-10057-A-0-1.xs
贺岁电影,http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.xs
炊事班的故事,http://txtest-xp2p.p2p.huya.com/src/1524418108-1524418108-6547325919290195968-3048959672-10057-A-0-1.xs
良影解说,http://txtest-xp2p.p2p.huya.com/src/1199579404459-1199579404459-5512714541596672000-2399158932374-10057-A-0-1.xs
神探狄仁杰,http://txtest-xp2p.p2p.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.xs
韦小宝,http://txtest-xp2p.p2p.huya.com/src/1524418114-1524418114-6547325945059999744-3048959684-10057-A-0-1.xs
乡村爱情,http://txtest-xp2p.p2p.huya.com/src/1524439828-1524439828-6547419205979865088-3049003112-10057-A-0-1.xs
好先生,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
港剧,http://txtest-xp2p.p2p.huya.com/src/1423782037-1423782037-6115097285547261952-2847687530-10057-A-0-1.xs
搞笑一家人,http://txtest-xp2p.p2p.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.xs
龙门镖局,http://txtest-xp2p.p2p.huya.com/src/1449698121-1449698121-6226406018767650816-2847687516-10057-A-0-1.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1-imgplus.xs
活佛济公,http://txtest-xp2p.p2p.huya.com/src/1394565208-1394565208-5989611960499437568-2789253872-10057-A-0-1.xs
欢乐颂,http://txtest-xp2p.p2p.huya.com/src/1524418105-1524418105-6547325906405294080-3048959666-10057-A-0-1.xs
医馆笑传,http://txtest-xp2p.p2p.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.xs
成龙历险记,http://txtest-xp2p.p2p.huya.com/src/1423787836-1423787836-6115122192062611456-2847699128-10057-A-0-1.xs
牛郎织女,http://txtest-xp2p.p2p.huya.com/src/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.xs
爱情公寓,http://txtest-xp2p.p2p.huya.com/src/1388474069-1388474069-5963450717699047424-2777071594-10057-A-0-1-imgplus.xs
秦,http://txtest-xp2p.p2p.huya.com/src/1449698864-1449698864-6226409209928351744-2847687540-10057-A-0-1.xs
TVB,http://txtest-xp2p.p2p.huya.com/src/1199563488528-1199563488528-5444356138466279424-2399127100512-10057-A-0-1.xs
天龙八部,http://txtest-xp2p.p2p.huya.com/src/1423782083-1423782083-6115097483115757568-2847687622-10057-A-0-1.xs
大宅门,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253858-10057-A-0-1.xs
奥特曼,http://txtest-xp2p.p2p.huya.com/src/1199598462404-1199598462404-5594567792100638720-2399197048264-10057-A-0-1.xs
吴京,http://txtest-xp2p.p2p.huya.com/src/1199581679881-1199581679881-5522487404671270912-2399163483218-10057-A-0-1.xs
神雕侠侣,http://txtest-xp2p.p2p.huya.com/src/1423787869-1423787869-6115122333796532224-2847699194-10057-A-0-1-imgplus.xs
还珠格格,http://txtest-xp2p.p2p.huya.com/src/1423787874-1423787874-6115122355271368704-2847699204-10057-A-0-1.xs
鬼吹灯,http://txtest-xp2p.p2p.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.xs
康熙微服私访,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.xs
康熙王朝,http://txtest-xp2p.p2p.huya.com/src/1448737923-1448737923-6222281999759966208-2847699110-10057-A-0-1.xs
倚天屠龙记,http://txtest-xp2p.p2p.huya.com/src/1394565214-1394565214-5989611986269241344-2789253884-10057-A-0-1.xs
四大才子,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs
陈佩斯,http://txtest-xp2p.p2p.huya.com/src/1524418065-1524418065-6547325734606602240-3048959586-10057-A-0-1.xs
土味情话,http://txtest-xp2p.p2p.huya.com/src/1099531840927-1099531840927-86814822494109696-2199063805310-10057-A-0-1.xs
电视剧,http://txtest-xp2p.p2p.huya.com/src/1394575538-1394575538-5989656327511605248-2789274532-10057-A-0-1.xs
茶啊二中,http://txtest-xp2p.p2p.huya.com/src/28596569-28596569-122821328632807424-2633424538-10057-A-0-1.xs
----,http://txtest-xp2p.p2p.huya.com/src/1199591052044-1199591052044-5562740538249052160-2399182227544-10057-A-0-1.xs
街访Show,http://txtest-xp2p.p2p.huya.com/src/60637426-60637426-260435761583620096-2125253048-10057-A-0-1.xs
笑傲帮,http://txtest-xp2p.p2p.huya.com/src/1449380946-1449380946-6225043762515542016-2847687614-10057-A-0-1.xs
数码评测,http://txtest-xp2p.p2p.huya.com/src/1099531752622-1099531752622-86435555407036416-2199063628700-10057-A-0-1.xs
沙雕,http://txtest-xp2p.p2p.huya.com/src/1199563571793-1199563571793-5444713758918180864-2399127267042-10057-A-0-1.xs
唐唐,http://txtest-xp2p.p2p.huya.com/src/22303913-22303913-95794576907829248-4413173724-10057-A-0-1.xs
搞笑,http://txtest-xp2p.p2p.huya.com/src/1391381950-1391381950-5975939971494707200-2782887356-10057-A-0-1.xs
三国演义,http://tvmvip110.club/bilili.php?id=13948338
新三国,http://tvmvip110.club/douyu.php?id=276200
新水浒传,http://tvmvip110.club/bilili.php?id=21747822
西游记,http://tvmvip110.club/bilili.php?id=1402698
爱情公寓,http://tvmvip110.club/douyu.php?id=6863367
庆余年,http://tvmvip110.club/douyu.php?id=7489563
康熙微服私访,http://tvmvip110.club/douyu.php?id=7550220
宰相刘罗锅,http://tvmvip110.club/douyu.php?id=7473576
纪晓岚,http://tvmvip110.club/douyu.php?id=9071554
神探包青天,http://tvmvip110.club/douyu.php?id=5875025
炊事班的故事,http://tvmvip110.club/douyu.php?id=9639508
包青天,http://tvmvip110.club/douyu.php?id=2073
康熙王朝,http://tvmvip110.club/douyu.php?id=9650836
朱元璋,http://tvmvip110.club/douyu.php?id=308752
大秦帝国,http://tvmvip110.club/douyu.php?id=1584198
风云,http://tvmvip110.club/douyu.php?id=9290755
雍正王朝,http://tvmvip110.club/douyu.php?id=4944033
隋唐演义,http://tvmvip110.club/douyu.php?id=7552568
大汉天子,http://tvmvip110.club/douyu.php?id=7133423
征服,http://tvmvip110.club/douyu.php?id=2726977
鬼吹灯精绝古城,http://tvmvip110.club/douyu.php?id=7701735
手机,http://tvmvip110.club/douyu.php?id=8507023
笑傲江湖,http://tvmvip110.club/douyu.php?id=5061550
僵尸福星,http://tvmvip110.club/douyu.php?id=7356023
嘎子歌,http://tvmvip110.club/douyu.php?id=8366759
东北一家人,http://tvmvip110.club/douyu.php?id=3980787
十大悍匪,http://tvmvip110.club/douyu.php?id=922564
综艺,#genre#

完美的夏天,http://tvmvip110.club/bs1.php?id=59
极限挑战,http://tvmvip110.club/bs1.php?id=27
汤妈妈,http://tvmvip110.club/bs1.php?id=213
完美的夏天2,http://tvmvip110.club/bs1.php?id=222
王牌对王牌,http://tvmvip110.club/bs1.php?id=193
东方风云榜,http://tvmvip110.club/bs1.php?id=146
最好的舞台,http://tvmvip110.club/bs1.php?id=128
粤语好声音,http://tvmvip110.club/bs1.php?id=229
美好生活家,http://tvmvip110.club/bs1.php?id=228
金曲青春,http://tvmvip110.club/bs1.php?id=96
人气美食,http://tvmvip110.club/bs1.php?id=144
漫游记,http://tvmvip110.club/bs1.php?id=218
两个人的世界,http://tvmvip110.club/bs1.php?id=124
高能脱口秀,http://tvmvip110.club/bs1.php?id=76
也平凡,http://tvmvip110.club/bs1.php?id=126
奔跑吧兄弟,http://tvmvip110.club/bs1.php?id=201
童年国漫,http://tvmvip110.club/bs1.php?id=37
童年神剧,http://tvmvip110.club/bs1.php?id=186
城市真英雄,http://tvmvip110.club/bs1.php?id=119
荒野求生,http://tvmvip110.club/bs1.php?id=226
整容级妆教,http://tvmvip110.club/bs1.php?id=216
一路唱响,http://tvmvip110.club/bs1.php?id=192
天籁之战,http://tvmvip110.club/bs1.php?id=156
宅家瘦全身,http://tvmvip110.club/bs1.php?id=40
居家云打卡,http://tvmvip110.club/bs1.php?id=120
海派滑稽戏,,http://tvmvip110.club/bs1.php?id=38
领航,http://tvmvip110.club/bs1.php?id=134
带娃小妙招,http://tvmvip110.club/bs1.php?id=52
东方卫视,http://tvmvip110.club/bs1.php?id=22
新闻综合,http://tvmvip110.club/bs1.php?id=20
外语频道,http://tvmvip110.club/bs1.php?id=17
都市频道,http://tvmvip110.club/bs1.php?id=18
哈哈炫动,http://tvmvip110.club/bs1.php?id=19
纪实人文,http://tvmvip110.club/bs1.php?id=28
第一财经,http://tvmvip110.club/bs1.php?id=21
东方财经,http://tvmvip110.club/bs1.php?id=26

电影,#genre#
奥特曼,http://tvmvip110.club/huya.php?id=11602074
豆瓣高分,http://my.seasky.icu/qy1.php?id=180055822
极品家丁,http://tvmvip110.club/huya.php?id=11352884
高分美剧,http://tvmvip110.club/huya.php?id=11352903
怪兽系列 ,http://tvmvip110.club/huya.php?id=21059554
电影 超好看,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29460894
顶级欧美电影,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
粤语原声,http://my.seasky.icu/qy1.php?id=380066322
票房收割机,http://my.seasky.icu/qy1.php?id=380066222
盗墓系列,http://tvmvip110.club/huya.php?id=11352913
历年贺岁档,http://tvmvip110.club/huya.php?id=11601986
黑帮电影,http://tvmvip110.club/huya.php?id=11342419
搞笑港片,http://tvmvip110.club/huya.php?id=11342435
丧尸2,http://tvmvip110.club/huya.php?id=11342422
粤语港片,http://tvmvip110.club/huya.php?id=11352894
复仇者联盟,http://tvmvip110.club/huya.php?id=11602034
经典电影,http://tvmvip110.club/huya.php?id=11352876
动画电影,http://my.seasky.icu/qy1.php?id=180056522
国产电影,http://tvmvip110.club/huya.php?id=11352880
史诗大片,http://tvmvip110.club/huya.php?id=11352916
第一滴血,http://tvmvip110.club/huya.php?id=11352934
虎牙电影,http://tvmvip110.club/huya.php?id=11352941
外国电影,http://tvmvip110.club/huya.php?id=11342428
香港霸王花,http://tvmvip110.club/huya.php?id=11352909
科幻动作,http://tvmvip110.club/huya.php?id=11352964
国产喜剧,http://tvmvip110.club/huya.php?id=11602044
邵氏影院,http://tvmvip110.club/douyu.php?id=4246519
伤感点歌,http://tvmvip110.club/douyu.php?id=3186217
进击的神乐,http://tvmvip110.club/douyu.php?id=85894
傲娇的赛亚人,http://tvmvip110.club/douyu.php?id=4373285
译制国语,http://tvmvip110.club/douyu.php?id=2436390
万和出品,http://tvmvip110.club/douyu.php?id=9220456
花卷影厅,http://tvmvip110.club/douyu.php?id=52787
网神影厅,http://tvmvip110.club/douyu.php?id=508118
花卷美剧,http://tvmvip110.club/douyu.php?id=1409682
女神经影院,http://tvmvip110.club/douyu.php?id=747764
云宝影院,http://tvmvip110.club/douyu.php?id=7305938
特辑影院,http://tvmvip110.club/douyu.php?id=3637778
贝贝影院,http://tvmvip110.club/douyu.php?id=431460
鱼小丸梓,http://tvmvip110.club/douyu.php?id=6140589
贝爷影厅,http://tvmvip110.club/douyu.php?id=4332
菜园小饼,http://tvmvip110.club/douyu.php?id=1735337
萌萌小鸭,http://tvmvip110.club/douyu.php?id=7925840
浦蚂蚱,http://tvmvip110.club/douyu.php?id=6079455
怡宝影院,http://tvmvip110.club/douyu.php?id=434971
进击的神乐2,http://tvmvip110.club/douyu.php?id=122402
可乐橙,http://tvmvip110.club/douyu.php?id=20415
薯条影厅,http://tvmvip110.club/douyu.php?id=10599965
港片轮播,http://tvmvip110.club/douyu.php?id=9129814
小星儿很酷,http://tvmvip110.club/douyu.php?id=9650887
林正英女鬼,http://tvmvip110.club/douyu.php?id=6906628
港剧直播,http://tvmvip110.club/douyu.php?id=4549169
豆瓣高分,http://tvmvip110.club/douyu.php?id=8770422
漫威电影,http://tvmvip110.club/douyu.php?id=4282654
小九电影,http://epg.112114.xyz/douyu/7136517
美剧【逃出监狱】,http://tc-tct.douyucdn2.cn/dyliveflv3/7575350rgb49peht.flv?wsAuth=5ebdce98ac9f058f62d04298082af590&token=cpn-androidmpro-0-7575350-1f98962f321e8869213afd386f00f644dfb7d883a5ea367a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
电视剧场,http://23.237.10.66:16406
食物链顶端的男人,http://tc-tct.douyucdn2.cn/dyliveflv3a/9774806rKQIZlzH5.flv?wsAuth=7bbdbfeb92ef7346ae37b5eacbf34983&token=cpn-androidmpro-0-9774806-9402bbf7126901dfc80a08cc3a94ef619b70483184adc979&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/4837387rlw2Uy8Vt.flv?wsAuth=2508a784a5f5d13ac3db5195900307a4&token=cpn-androidmpro-0-4837387-8ad81bcd9db6237c6e7d241ca25c34a63908af24f643f720&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
野生动物世界,http://tc-tct.douyucdn2.cn/dyliveflv3/4360438raWZg8oYV.flv?wsAuth=6fb19f3f565d3208224231bb4a7b4419&token=cpn-androidmpro-0-4360438-0a8e5eef1f68267abac7ae0e59c1540d3df59f89781f4f66&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
花花与三猫CatLive,http://tc-tct.douyucdn2.cn/dyliveflv3a/7348194ranyCeNQZ.flv?wsAuth=f5aacaf3bf40e81e9ed447589d53a0fc&token=cpn-androidmpro-0-7348194-89b893809411c537d4c7cd1d0e367dbc8c98d681c1548d4a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
冒险雷探长,http://tc-tct.douyucdn2.cn/dyliveflv1a/5028934rXN1zxXId.flv?wsAuth=e0c628766323b8277b42ab36ef6feed7&token=cpn-androidmpro-0-5028934-6f2c979be2bac93e71a4823e1adcacc374e5ca2133f8dd52&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
米小姐的旅行食光,http://tc-tct.douyucdn2.cn/dyliveflv3a/9407572r3HBWQNuC.flv?wsAuth=0d320f3f8cf3921c40249fde8cb5a8f6&token=cpn-androidmpro-0-9407572-bdb2fe7cf7ba5dc08de604bf4eda8ec599886e9591dee81a&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
中华美食纪录片,http://tc-tct.douyucdn2.cn/dyliveflv3/9290734rCuGneTXM.flv?wsAuth=8c5dc25ad377b23fb159630a5d7ccbb2&token=cpn-androidmpro-0-9290734-b271168805b7ee2ecc633fde86b1ea5dd4ff1b03cbe7ca52&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
看看世界,http://tc-tct.douyucdn2.cn/dyliveflv3a/442280r4hoDYYBM3.flv?wsAuth=aeda631db3eb0c7a97bd26b332dd5204&token=cpn-androidmpro-0-442280-e976f316d0494d8c0ce34efe9fca0b1917c924e824453d50&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
美食,http://tc-tct.douyucdn2.cn/dyliveflv3a/9841807r0Jef0VEA.flv?wsAuth=f515fb06c4e21ba484d60e7ff232c320&token=cpn-androidmpro-0-9841807-b17fecc394a414427af9baf72830c199f6acfa00de9b7ab1&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
宇宙探索飞船,http://tc-tct.douyucdn2.cn/dyliveflv3/9456028rc0Q8FYd9.flv?wsAuth=2ce30acbcf38f81a7805f3099c0d9687&token=cpn-androidmpro-0-9456028-f0cc81bc41fde55cbc1d96efd19b8ce7e2e32e9e3d55a9a5&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
都市夜魔人老王,http://tc-tct.douyucdn2.cn/dyliveflv3a/610972rrgNnSN050.flv?wsAuth=ab01f53fb8f7a5f8d69286cc15ace536&token=cpn-androidmpro-0-610972-df85fd87e6aca70b85df0f6dd529af960539d199a73fe13b&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
古今中外犯罪录,http://tc-tct.douyucdn2.cn/dyliveflv3a/9171887rsDUiXb6d.flv?wsAuth=3b2fcf083562d51c06153750f80c99d8&token=cpn-androidmpro-0-9171887-ae733b73af93d2b0cf321408bfd5b103e1e283ba444ef326&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
篮球集锦速递,http://tc-tct.douyucdn2.cn/dyliveflv3a/9399887ryaY6lg3o.flv?wsAuth=c73c94b9a90f1b2408fe8de6489ea0ff&token=cpn-androidmpro-0-9399887-4e1d61d0cc6c0c57f1f6a0cf41722bf8121bde2e277bc955&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play4
故事档案,http://tc-tct.douyucdn2.cn/dyliveflv3/9174097rShQvZxfl.flv?wsAuth=f3316708448006627f662d5df0ecbbb4&token=cpn-androidmpro-0-9174097-56616c4b693cc694abc2ee7eeac50e69cb193e1a7183ad95&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
